datetime,open,high,low,close,volume
2021-02-17 21:00:00+01:00,14980.604721,15005.523562,14909.408033,14928.028705,32014
2021-02-18 01:00:00+01:00,14927.754872,14956.233547,14903.383698,14926.111871,22015
2021-02-18 05:00:00+01:00,14926.111871,14935.148374,14844.23568,14853.819849,40589
2021-02-18 09:00:00+01:00,14854.093683,14878.464857,14751.953818,14849.438515,298889
2021-02-18 13:00:00+01:00,14849.164681,14972.663552,14828.901009,14940.351209,153350
2021-02-18 17:00:00+01:00,14938.434375,14958.150381,14848.617014,14880.655524,21340
2021-02-18 21:00:00+01:00,14880.929358,14917.896869,14841.771179,14914.884701,16853
2021-02-19 01:00:00+01:00,14914.884701,14995.117892,14905.848199,14975.949553,27648
2021-02-19 05:00:00+01:00,14976.49722,15037.835905,14956.781214,15034.823738,32848
2021-02-19 09:00:00+01:00,15034.549904,15035.097571,14847.247847,14877.643357,260479
2021-02-19 13:00:00+01:00,14878.191023,14908.038866,14825.067341,14866.963853,163950
2021-02-21 17:00:00+01:00,14880.107857,14928.302539,14839.580512,14878.73869,23990
2021-02-21 21:00:00+01:00,14878.464857,14893.799528,14810.55417,14812.744837,27198
2021-02-22 01:00:00+01:00,14813.01867,14828.079508,14638.586784,14696.091801,59870
2021-02-22 05:00:00+01:00,14695.544135,14714.986307,14639.134451,14692.8058,45915
2021-02-22 09:00:00+01:00,14692.8058,14727.856478,14546.852589,14608.738942,300680
2021-02-22 13:00:00+01:00,14609.012775,14661.862624,14474.834401,14481.406403,175995
2021-02-22 17:00:00+01:00,14487.978405,14551.781591,14452.380061,14546.031089,30446
2021-02-22 21:00:00+01:00,14546.031089,14607.095941,14533.708585,14577.795765,21507
2021-02-23 01:00:00+01:00,14578.617266,14583.820101,14326.964356,14343.942028,58275
2021-02-23 05:00:00+01:00,14344.215861,14351.061697,14180.737311,14261.518169,93963
2021-02-23 09:00:00+01:00,14261.792003,14369.956202,13973.445415,14130.351963,441567
2021-02-23 13:00:00+01:00,14130.89963,14521.112248,14113.374291,14411.852715,203973
2021-02-23 17:00:00+01:00,14426.365886,14527.410417,14388.303041,14495.098074,29521
2021-02-23 21:00:00+01:00,14495.371907,14503.58691,14314.915686,14335.727025,44144
2021-02-24 01:00:00+01:00,14335.727025,14496.741074,14268.911672,14468.810066,48209
2021-02-24 05:00:00+01:00,14469.083899,14563.008761,14299.033347,14333.536358,85577
2021-02-24 09:00:00+01:00,14333.536358,14517.27858,14193.333649,14466.345565,312057
2021-02-24 13:00:00+01:00,14466.619398,14605.179107,14426.913553,14583.272434,136988
2021-02-24 17:00:00+01:00,14573.140597,14612.024943,14539.732921,14550.412424,31197
2021-02-24 21:00:00+01:00,14549.864757,14619.692278,14544.114255,14609.012775,23441
2021-02-25 01:00:00+01:00,14609.286608,14626.811947,14442.248224,14472.917567,45623
2021-02-25 05:00:00+01:00,14471.822233,14533.708585,14399.256378,14458.952063,68351
2021-02-25 09:00:00+01:00,14458.952063,14556.984426,14057.238441,14076.40678,415227
2021-02-25 13:00:00+01:00,14076.40678,14261.244336,13980.838917,14007.126925,290487
2021-02-25 17:00:00+01:00,14023.009263,14073.668446,13914.023564,14021.366263,53110
2021-02-25 21:00:00+01:00,14022.461597,14093.384452,13869.388717,13910.463729,46035
2021-02-26 01:00:00+01:00,13910.737563,14147.055801,13889.65239,14092.836785,66758
2021-02-26 05:00:00+01:00,14091.193784,14204.560819,13929.905902,14191.964482,91786
2021-02-26 09:00:00+01:00,14191.690648,14337.370026,13967.694913,14235.777828,363959
2021-02-26 13:00:00+01:00,14236.325495,14310.260517,14082.157281,14136.102465,205531
2021-02-28 17:00:00+01:00,14192.785982,14333.262524,14180.463478,14315.463352,30849
2021-02-28 21:00:00+01:00,14315.189519,14330.250357,14273.293006,14302.593182,21567
2021-03-01 01:00:00+01:00,14302.593182,14385.01704,14283.424843,14343.668194,37674
2021-03-01 05:00:00+01:00,14343.668194,14374.61137,14277.400507,14319.844687,45073
2021-03-01 09:00:00+01:00,14319.570854,14490.716739,14283.698676,14463.059564,242185
2021-03-01 13:00:00+01:00,14463.607231,14587.653768,14434.033222,14583.272434,128169
2021-03-01 17:00:00+01:00,14581.3556,14598.880939,14537.26842,14542.197421,20632
2021-03-01 21:00:00+01:00,14541.923588,14573.962098,14466.071732,14480.858736,24847
2021-03-02 01:00:00+01:00,14480.311069,14530.422584,14416.507883,14456.487562,43533
2021-03-02 05:00:00+01:00,14457.309062,14548.221756,14440.879057,14526.04125,37932
2021-03-02 09:00:00+01:00,14526.04125,14571.223763,14346.954195,14423.079885,278782
2021-03-02 13:00:00+01:00,14423.353719,14471.822233,14292.187512,14299.307181,151169
2021-03-02 17:00:00+01:00,14306.42685,14378.992705,14301.224015,14342.299027,24906
2021-03-02 21:00:00+01:00,14342.572861,14404.733046,14336.548525,14399.530211,17050
2021-03-03 01:00:00+01:00,14399.530211,14449.641727,14379.540372,14405.280713,30516
2021-03-03 05:00:00+01:00,14404.459213,14411.578882,14207.572986,14238.789996,62675
2021-03-03 09:00:00+01:00,14238.789996,14296.295013,14035.605601,14037.796268,341271
2021-03-03 13:00:00+01:00,14037.248601,14095.848952,13870.48405,13886.092555,265943
2021-03-03 17:00:00+01:00,13891.021557,13908.546895,13783.131191,13853.506379,34254
2021-03-03 21:00:00+01:00,13853.780212,13873.496218,13703.993333,13774.368521,40454
2021-03-04 01:00:00+01:00,13774.642355,13920.321732,13764.236685,13820.920202,60355
2021-03-04 05:00:00+01:00,13820.098702,13918.952565,13750.818847,13880.06822,69989
2021-03-04 09:00:00+01:00,13880.06822,14016.984928,13630.058311,13674.693158,510928
2021-03-04 13:00:00+01:00,13674.145491,13729.459841,13479.723765,13617.18814,325800
2021-03-04 17:00:00+01:00,13620.474141,13647.035983,13477.533098,13521.894111,35194
2021-03-04 21:00:00+01:00,13521.346444,13663.465988,13486.843434,13658.810819,36807
2021-03-05 01:00:00+01:00,13658.810819,13663.192154,13529.561447,13565.433624,52884
2021-03-05 05:00:00+01:00,13564.885958,13727.81684,13548.455953,13691.670829,91657
2021-03-05 09:00:00+01:00,13692.218496,13836.80254,13371.011899,13717.137337,537858
2021-03-05 13:00:00+01:00,13716.315837,13908.273062,13634.439645,13858.709214,245991
2021-03-07 17:00:00+01:00,13927.167568,13977.82675,13802.847197,13853.506379,41125
2021-03-07 21:00:00+01:00,13855.970879,13863.090548,13703.993333,13732.472008,40699
2021-03-08 01:00:00+01:00,13732.745842,13763.962851,13555.849455,13607.877804,53451
2021-03-08 05:00:00+01:00,13607.603971,13817.634201,13600.210468,13810.240699,67005
2021-03-08 09:00:00+01:00,13809.966865,13927.989068,13671.954823,13717.411171,333732
2021-03-08 13:00:00+01:00,13718.232671,13770.808687,13452.614257,13509.297774,195381
2021-03-08 17:00:00+01:00,13522.715611,13591.721632,13501.082771,13519.155777,26043
2021-03-08 21:00:00+01:00,13516.143609,13664.287488,13513.679109,13626.224643,31841
2021-03-09 01:00:00+01:00,13625.129309,13777.106855,13545.443785,13756.569349,52151
2021-03-09 05:00:00+01:00,13757.117016,13814.622033,13723.161672,13795.453694,65625
2021-03-09 09:00:00+01:00,13795.453694,14016.437261,13777.380689,13992.613754,288157
2021-03-09 13:00:00+01:00,13992.887588,14094.205952,13985.494085,14007.126925,165788
2021-03-09 17:00:00+01:00,14033.414933,14050.666439,13955.646243,13957.01541,23636
2021-03-09 21:00:00+01:00,13957.563077,14013.425094,13932.644236,13972.897748,26821
2021-03-10 01:00:00+01:00,13972.623915,14030.950433,13936.20407,14024.104597,36218
2021-03-10 05:00:00+01:00,14024.652264,14128.708962,13914.023564,14110.635957,76863
2021-03-10 09:00:00+01:00,14110.362123,14231.94416,13957.289243,14050.118772,365583
2021-03-10 13:00:00+01:00,14050.118772,14066.00111,13932.644236,14007.400759,174602
2021-03-10 17:00:00+01:00,14015.068094,14031.224266,13937.299404,14025.473764,18365
2021-03-10 21:00:00+01:00,14028.759765,14082.157281,14023.55693,14064.905776,19941
2021-03-11 01:00:00+01:00,14066.00111,14238.242329,14046.285104,14219.621657,44450
2021-03-11 05:00:00+01:00,14219.621657,14254.672334,14171.700809,14195.250483,59065
2021-03-11 09:00:00+01:00,14195.250483,14344.489695,14143.495967,14321.213854,229968
2021-03-11 13:00:00+01:00,14320.940021,14369.956202,14281.781842,14286.984677,107133
2021-03-11 17:00:00+01:00,14299.581014,14343.394361,14290.544511,14312.177351,11624
2021-03-11 21:00:00+01:00,14312.451185,14323.404521,14235.230161,14256.041501,23501
2021-03-12 01:00:00+01:00,14255.493834,14263.435003,14025.199931,14036.153267,53991
2021-03-12 05:00:00+01:00,14036.153267,14128.708962,14004.662425,14070.108611,45340
2021-03-12 09:00:00+01:00,14070.108611,14158.556805,13985.494085,14101.325621,187154
2021-03-12 13:00:00+01:00,14100.50412,14180.463478,14079.418947,14169.510141,67413
2021-03-14 17:00:00+01:00,14184.570979,14213.871155,14155.544637,14210.31132,9757
2021-03-14 21:00:00+01:00,14211.406654,14249.743332,14158.556805,14187.583147,16492
2021-03-15 01:00:00+01:00,14186.761647,14203.191652,14099.134953,14197.714983,24522
2021-03-15 05:00:00+01:00,14197.44115,14236.325495,14140.757633,14162.390473,25299
2021-03-15 09:00:00+01:00,14161.568972,14234.682495,14108.992956,14195.250483,100349
2021-03-15 13:00:00+01:00,14196.345816,14347.775696,14176.903644,14331.893357,43695
2021-03-15 17:00:00+01:00,14332.167191,14336.822359,14301.224015,14330.52419,4912
2021-03-15 21:00:00+01:00,14331.619524,14389.946042,14326.416689,14385.01704,11810
2021-03-16 01:00:00+01:00,14385.01704,14432.972952,14348.850027,14366.387054,22262
2021-03-16 05:00:00+01:00,14365.29099,14423.656407,14357.070509,14401.735123,21278
2021-03-16 09:00:00+01:00,14400.913075,14563.678604,14392.96661,14480.377727,216302
2021-03-16 13:00:00+01:00,14480.925759,14514.629733,14333.505129,14416.806006,182068
2021-03-16 17:00:00+01:00,14423.656407,14439.275321,14357.344525,14397.624883,12051
2021-03-16 21:00:00+01:00,14397.898899,14405.845364,14365.565006,14380.635888,14625
2021-03-17 01:00:00+01:00,14380.087856,14403.653236,14363.646894,14383.924081,17680
2021-03-17 05:00:00+01:00,14384.472113,14388.034321,14213.212087,14249.382204,57459
2021-03-17 09:00:00+01:00,14249.930236,14329.120872,14176.767953,14207.731766,270280
2021-03-17 13:00:00+01:00,14208.005782,14545.867561,14194.853012,14435.16508,224421
2021-03-17 17:00:00+01:00,14453.798171,14533.262823,14441.467449,14529.974631,15432
2021-03-17 21:00:00+01:00,14530.522663,14541.483305,14430.232792,14460.648572,22020
2021-03-18 01:00:00+01:00,14460.922588,14499.55885,14256.232605,14263.905054,50159
2021-03-18 05:00:00+01:00,14263.631038,14315.694086,14194.578996,14217.048311,65809
2021-03-18 09:00:00+01:00,14216.226263,14273.2216,14134.843499,14139.775787,297629
2021-03-18 13:00:00+01:00,14139.501771,14225.542809,13987.9709,14018.660697,213828
2021-03-18 17:00:00+01:00,14022.496922,14054.282782,14000.575638,14039.485916,15239
2021-03-18 21:00:00+01:00,14040.307964,14051.268606,13976.736243,14025.511098,25344
2021-03-19 01:00:00+01:00,14025.511098,14137.309643,13934.811788,14114.292296,53118
2021-03-19 05:00:00+01:00,14115.114344,14129.363178,14048.25443,14075.656034,43898
2021-03-19 09:00:00+01:00,14075.382018,14122.238761,13900.011751,14115.936392,338876
2021-03-19 13:00:00+01:00,14115.936392,14129.637194,14054.830815,14057.570975,151710
2021-03-21 17:00:00+01:00,14037.293788,14106.893862,14017.016601,14086.342659,18547
2021-03-21 21:00:00+01:00,14086.068643,14175.945905,14050.99459,14158.134862,27471
2021-03-22 01:00:00+01:00,14157.58683,14172.10968,14106.34583,14148.818317,27053
2021-03-22 05:00:00+01:00,14147.722253,14208.82783,14128.54113,14178.686065,31875
2021-03-22 09:00:00+01:00,14179.78213,14420.916246,14169.643536,14414.065845,232531
2021-03-22 13:00:00+01:00,14413.517813,14418.724118,14315.146054,14316.79015,129905
2021-03-22 17:00:00+01:00,14324.4626,14364.194926,14304.459429,14312.67991,13348
2021-03-22 21:00:00+01:00,14312.67991,14327.750792,14263.083006,14268.015295,19685
2021-03-23 01:00:00+01:00,14267.741279,14312.131878,14251.574332,14306.651557,27442
2021-03-23 05:00:00+01:00,14306.651557,14375.429583,14265.823167,14366.387054,41946
2021-03-23 09:00:00+01:00,14366.935086,14437.357209,14304.185413,14380.087856,292005
2021-03-23 13:00:00+01:00,14380.087856,14412.147733,14225.816825,14281.990113,202001
2021-03-23 17:00:00+01:00,14303.911396,14312.953926,14266.645215,14301.171236,11988
2021-03-23 21:00:00+01:00,14301.445252,14329.394888,14272.125536,14302.2673,22298
2021-03-24 01:00:00+01:00,14301.993284,14402.009139,14271.303488,14390.774482,30929
2021-03-24 05:00:00+01:00,14391.59653,14408.037492,14337.889386,14339.807498,38042
2021-03-24 09:00:00+01:00,14339.259466,14343.369706,14151.010445,14177.041969,300861
2021-03-24 13:00:00+01:00,14177.315985,14195.401044,14012.084312,14025.237082,217277
2021-03-24 17:00:00+01:00,14032.909531,14058.941055,14009.070136,14048.802462,13707
2021-03-24 21:00:00+01:00,14048.802462,14066.065472,13977.010259,14038.937884,24527
2021-03-25 01:00:00+01:00,14039.2119,14094.837157,14015.646521,14069.353665,26963
2021-03-25 05:00:00+01:00,14069.353665,14090.4529,13926.317291,13940.566125,57916
2021-03-25 09:00:00+01:00,13939.744077,14070.175713,13821.095131,13976.188211,393538
2021-03-25 13:00:00+01:00,13976.188211,14053.186718,13870.692034,14020.852825,221161
2021-03-25 17:00:00+01:00,14029.347323,14051.542622,13987.422868,14023.044954,11435
2021-03-25 21:00:00+01:00,14023.31897,14073.463905,14007.974071,14067.983585,16669
2021-03-26 01:00:00+01:00,14069.353665,14118.402536,14033.183547,14037.567804,28012
2021-03-26 05:00:00+01:00,14037.567804,14060.585151,13893.983398,13967.693713,62730
2021-03-26 09:00:00+01:00,13967.145681,14100.043461,13961.66536,14060.311135,266466
2021-03-26 13:00:00+01:00,14060.311135,14236.229434,13921.110986,14203.895541,228615
2021-03-28 18:00:00+02:00,14222.254616,14222.254616,14108.263943,14117.580488,19126
2021-03-28 22:00:00+02:00,14117.580488,14144.708076,14080.04029,14112.374183,27314
2021-03-29 02:00:00+02:00,14112.374183,14160.052975,14037.84182,14120.594665,41597
2021-03-29 06:00:00+02:00,14120.046632,14215.404215,14114.840328,14155.394702,35446
2021-03-29 10:00:00+02:00,14155.942734,14224.72076,14046.610333,14213.212087,281863
2021-03-29 14:00:00+02:00,14213.760119,14252.122365,14123.334825,14209.649878,163271
2021-03-29 18:00:00+02:00,14221.432568,14231.297145,14182.52229,14189.372691,10525
2021-03-29 22:00:00+02:00,14189.372691,14190.468755,14144.708076,14179.508114,16079
2021-03-30 02:00:00+02:00,14179.78213,14180.056146,14087.986756,14111.278119,30788
2021-03-30 06:00:00+02:00,14109.908039,14142.789964,14067.983585,14096.481253,39080
2021-03-30 10:00:00+02:00,14096.755269,14157.038798,14003.863831,14083.876515,269122
2021-03-30 14:00:00+02:00,14084.150531,14155.120686,14057.570975,14128.54113,143448
2021-03-30 18:00:00+02:00,14133.473418,14150.736429,14093.467076,14143.886028,11009
2021-03-30 22:00:00+02:00,14144.708076,14166.355344,14111.826151,14122.512777,14318
2021-03-31 02:00:00+02:00,14121.690729,14149.366349,14095.659205,14143.886028,20570
2021-03-31 06:00:00+02:00,14144.708076,14227.460921,14129.637194,14209.101846,33649
2021-03-31 10:00:00+02:00,14208.82783,14409.681589,14197.319156,14392.96661,227456
2021-03-31 14:00:00+02:00,14392.96661,14422.01231,14325.558664,14346.383883,163187
2021-03-31 18:00:00+02:00,14352.412236,14390.22645,14347.753963,14386.390225,10615
2021-03-31 22:00:00+02:00,14385.568177,14401.187091,14363.098861,14387.212273,13037
2021-04-01 02:00:00+02:00,14386.390225,14507.779332,14382.279984,14483.66592,31888
2021-04-01 06:00:00+02:00,14483.66592,14518.739973,14466.950941,14508.60138,27919
2021-04-01 10:00:00+02:00,14507.779332,14601.218802,14506.683267,14573.543182,221690
2021-04-01 14:00:00+02:00,14574.091214,14613.275508,14533.810856,14607.521171,117622
2021-04-01 18:00:00+02:00,14611.083379,14641.49916,14605.603058,14627.524342,8105
2021-04-01 22:00:00+02:00,14626.97631,14656.844058,14622.318037,14646.705465,9081
2021-04-02 02:00:00+02:00,14646.431449,14654.103898,14625.332213,14653.007834,7683
2021-04-02 06:00:00+02:00,14652.733818,14679.58739,14624.236149,14661.502331,14221
2021-04-02 10:00:00+02:00,14660.954299,14661.228315,14626.154262,14626.154262,2526
2021-04-04 18:00:00+02:00,14620.399925,14639.033016,14582.311695,14623.962133,16373
2021-04-04 22:00:00+02:00,14623.688117,14629.168438,14597.382577,14602.04085,8696
2021-04-05 02:00:00+02:00,14602.314866,14650.267673,14589.984144,14644.23932,13581
2021-04-05 06:00:00+02:00,14644.23932,14723.703972,14633.552695,14713.017347,28282
2021-04-05 10:00:00+02:00,14713.839395,14884.551389,14697.398432,14872.494683,175012
2021-04-05 14:00:00+02:00,14873.590747,14922.913635,14867.014362,14907.020704,107354
2021-04-05 18:00:00+02:00,14910.582913,14930.8601,14900.444319,14910.856929,9701
2021-04-05 22:00:00+02:00,14910.582913,14917.433314,14870.302555,14882.633277,13365
2021-04-06 02:00:00+02:00,14882.907293,14902.088416,14823.445812,14854.135608,28500
2021-04-06 06:00:00+02:00,14852.765528,14912.775041,14835.228501,14891.675806,30102
2021-04-06 10:00:00+02:00,14891.675806,14966.756202,14839.338742,14923.461667,224210
2021-04-06 14:00:00+02:00,14923.187651,14926.749859,14846.463159,14888.113598,145884
2021-04-06 18:00:00+02:00,14885.099421,14904.280544,14879.6191,14896.334079,8476
2021-04-06 22:00:00+02:00,14896.334079,14899.622271,14850.025368,14862.904122,12220
2021-04-07 02:00:00+02:00,14862.630106,14914.96717,14855.505689,14881.537213,18839
2021-04-07 06:00:00+02:00,14881.537213,14901.8144,14830.022197,14830.844245,29139
2021-04-07 10:00:00+02:00,14830.844245,14940.450662,14810.567058,14879.345084,226039
2021-04-07 14:00:00+02:00,14879.071068,14951.411303,14867.562394,14929.49002,133022
2021-04-07 18:00:00+02:00,14929.216004,14965.112105,14923.461667,14951.137287,9907
2021-04-07 22:00:00+02:00,14951.685319,15024.573586,14946.204998,15021.285394,16083
2021-04-08 02:00:00+02:00,15021.55941,15055.811415,15005.666479,15020.18933,19693
2021-04-08 06:00:00+02:00,15020.463346,15064.031896,14998.542062,15033.068084,29926
2021-04-08 10:00:00+02:00,15032.520052,15076.362618,15006.762544,15043.206677,245106
2021-04-08 14:00:00+02:00,15043.480693,15114.450848,15034.438164,15113.354784,109504
2021-04-08 18:00:00+02:00,15110.888639,15165.417832,15096.639805,15164.8698,14268
2021-04-08 22:00:00+02:00,15164.321768,15171.446185,15105.408319,15118.013057,15648
2021-04-09 02:00:00+02:00,15118.561089,15121.575265,15023.477522,15059.373624,34665
2021-04-09 06:00:00+02:00,15059.373624,15076.088602,14959.357768,14978.538891,42435
2021-04-09 10:00:00+02:00,14977.990859,15102.120126,14960.453833,15095.817757,247794
2021-04-09 14:00:00+02:00,15095.543741,15169.254056,15077.732698,15137.742212,132362
2021-04-11 18:00:00+02:00,15145.140645,15161.033575,15090.337436,15128.699682,16160
2021-04-11 22:00:00+02:00,15129.52173,15145.688677,15103.764222,15107.874463,16454
2021-04-12 02:00:00+02:00,15108.148479,15154.45719,15098.283902,15130.343778,23154
2021-04-12 06:00:00+02:00,15129.795746,15148.154821,15099.653982,15119.931169,22972
2021-04-12 10:00:00+02:00,15119.931169,15146.236709,15051.153142,15143.496548,237172
2021-04-12 14:00:00+02:00,15144.044581,15157.197351,15090.611452,15152.813094,132858
2021-04-12 18:00:00+02:00,15153.08711,15162.677671,15129.247714,15140.482372,8393
2021-04-12 22:00:00+02:00,15140.482372,15158.019399,15107.874463,15116.36896,13005
2021-04-13 02:00:00+02:00,15117.191008,15144.592613,15095.817757,15132.261891,18112
2021-04-13 06:00:00+02:00,15132.535907,15223.235217,15098.283902,15218.302928,50433
2021-04-13 10:00:00+02:00,15218.576944,15288.725051,15198.847789,15239.676179,246687
2021-04-13 14:00:00+02:00,15239.676179,15338.321954,15238.580115,15318.044767,147426
2021-04-13 18:00:00+02:00,15320.510911,15322.977056,15304.343965,15313.112478,7682
2021-04-13 22:00:00+02:00,15312.838462,15329.553441,15298.315612,15323.251072,10789
2021-04-14 02:00:00+02:00,15323.525088,15348.734564,15301.877821,15345.720387,18121
2021-04-14 06:00:00+02:00,15345.172355,15376.6842,15335.85581,15350.37866,27984
2021-04-14 10:00:00+02:00,15349.830628,15351.200708,15185.146987,15248.992725,320472
2021-04-14 14:00:00+02:00,15248.992725,15249.814773,15095.817757,15155.553254,271258
2021-04-14 18:00:00+02:00,15155.279238,15165.965864,15129.247714,15150.894982,9300
2021-04-14 22:00:00+02:00,15150.894982,15159.115463,15113.902816,15140.208356,13884
2021-04-15 02:00:00+02:00,15139.93434,15230.907666,15139.112292,15216.932848,21598
2021-04-15 06:00:00+02:00,15216.932848,15284.61481,15196.381645,15274.476216,33786
2021-04-15 10:00:00+02:00,15274.750232,15358.325125,15258.583286,15354.488901,264563
2021-04-15 14:00:00+02:00,15354.488901,15382.438537,15320.784927,15343.802275,171744
2021-04-15 18:00:00+02:00,15347.090467,15364.627494,15326.81328,15330.375489,8609
2021-04-15 22:00:00+02:00,15330.649505,15331.745569,15293.109307,15331.197537,14137
2021-04-16 02:00:00+02:00,15330.649505,15338.047938,15306.810109,15317.496735,16679
2021-04-16 06:00:00+02:00,15316.948703,15410.114157,15313.934526,15401.61966,40091
2021-04-16 10:00:00+02:00,15401.61966,15401.61966,15294.205371,15370.929863,284003
2021-04-16 14:00:00+02:00,15370.655847,15389.83697,15340.788099,15371.203879,126411
2021-04-18 18:00:00+02:00,15332.841633,15353.940869,15315.578623,15350.104644,13705
2021-04-18 22:00:00+02:00,15350.104644,15402.167692,15331.745569,15392.303114,17318
2021-04-19 02:00:00+02:00,15392.57713,15398.605483,15369.011751,15379.42436,14677
2021-04-19 06:00:00+02:00,15380.246409,15384.630665,15296.671516,15309.002238,34092
2021-04-19 10:00:00+02:00,15309.002238,15359.421189,15148.702853,15179.666666,364409
2021-04-19 14:00:00+02:00,15179.940682,15243.78642,15170.350121,15228.715537,164503
2021-04-19 18:00:00+02:00,15235.291922,15264.611639,15231.455698,15243.78642,9887
2021-04-19 22:00:00+02:00,15244.060436,15269.817944,15241.594291,15254.199029,12470
2021-04-20 02:00:00+02:00,15253.650997,15272.284088,15221.865136,15242.41634,25940
2021-04-20 06:00:00+02:00,15243.238388,15252.006901,15141.030404,15183.776907,48945
2021-04-20 10:00:00+02:00,15184.050923,15267.899831,15037.178324,15102.120126,355614
2021-04-20 14:00:00+02:00,15102.120126,15144.318597,15048.961014,15054.441335,150407
2021-04-20 18:00:00+02:00,15059.921656,15082.664987,15053.071255,15074.17049,10588
2021-04-20 22:00:00+02:00,15073.896474,15078.006714,15026.765715,15060.469688,15858
2021-04-21 02:00:00+02:00,15061.291736,15100.47603,15043.480693,15078.280731,25700
2021-04-21 06:00:00+02:00,15078.280731,15113.080768,15042.110613,15073.074426,31369
2021-04-21 10:00:00+02:00,15072.252378,15209.534415,15016.627121,15166.787912,290960
2021-04-21 14:00:00+02:00,15167.061928,15264.337623,15164.321768,15225.701361,125620
2021-04-21 18:00:00+02:00,15231.455698,15235.839955,15211.178511,15222.413168,10592
2021-04-21 22:00:00+02:00,15221.59112,15251.458869,15219.398992,15245.430516,12764
2021-04-22 02:00:00+02:00,15245.704532,15276.942361,15233.099794,15252.006901,18269
2021-04-22 06:00:00+02:00,15251.184853,15259.405334,15214.466703,15236.936019,28640
2021-04-22 10:00:00+02:00,15237.210035,15284.340794,15186.517067,15276.942361,244100
2021-04-22 14:00:00+02:00,15276.942361,15281.052601,15017.997201,15083.487035,301327
2021-04-22 18:00:00+02:00,15078.554747,15095.817757,15068.964185,15091.433501,9831
2021-04-22 22:00:00+02:00,15090.885468,15114.450848,15071.430329,15093.899645,13035
2021-04-23 02:00:00+02:00,15094.173661,15115.820928,15056.633463,15098.009886,19694
2021-04-23 06:00:00+02:00,15097.461853,15111.162656,15084.309083,15095.543741,25127
2021-04-23 10:00:00+02:00,15095.269725,15297.76758,15088.419324,15291.191195,244730
2021-04-23 14:00:00+02:00,15291.465211,15324.07312,15239.128147,15239.128147,127544
2021-04-25 18:00:00+02:00,15256.93919,15273.380152,15240.772243,15266.529751,10370
2021-04-25 22:00:00+02:00,15265.981719,15283.792762,15253.925013,15270.639992,9134
2021-04-26 02:00:00+02:00,15271.188024,15275.572281,15208.43835,15218.576944,18703
2021-04-26 06:00:00+02:00,15218.028912,15259.131318,15197.477709,15252.554933,23768
2021-04-26 10:00:00+02:00,15252.554933,15333.389665,15237.758067,15325.4432,200006
2021-04-26 14:00:00+02:00,15325.4432,15387.918858,15308.18019,15368.737735,134184
2021-04-26 18:00:00+02:00,15372.025927,15379.698376,15359.969221,15366.27159,7289
2021-04-26 22:00:00+02:00,15366.27159,15372.847975,15360.79127,15372.025927,7557
2021-04-27 02:00:00+02:00,15372.299943,15399.701548,15362.435366,15382.712553,17452
2021-04-27 06:00:00+02:00,15382.164521,15388.740906,15353.392836,15378.876328,19295
2021-04-27 10:00:00+02:00,15378.876328,15382.986569,15248.992725,15302.151837,242678
2021-04-27 14:00:00+02:00,15302.425853,15329.279425,15278.312441,15290.643163,112436
2021-04-27 18:00:00+02:00,15296.123484,15314.756575,15291.739227,15299.13766,7783
